CPM_ID	CHP_ID	Dosage_ratio
CPM02755	CHP01118	0.0979
CPM02755	CHP00170	0.1468
CPM02755	CHP02606	0.0979
CPM02755	CHP02546	0.0881
CPM02756	CHP05680	0.0427
CPM02756	CHP04795	0.0853
CPM02756	CHP01247	0.0853
CPM02756	CHP01723	0.0853
CPM02756	CHP05834	0.0188
CPM02756	CHP06191	0.0427
CPM02756	CHP01690	0.0512
CPM02756	CHP05687	0.128
CPM02756	CHP05766	0.0853
CPM02756	CHP01118	0.0853
CPM02756	CHP00170	0.128
CPM02756	CHP02606	0.0853
CPM02756	CHP02546	0.0768
CPM02757	CHP00412	0.0427
CPM02757	CHP04085	0.032
CPM02757	CHP05680	0.032
CPM02757	CHP04795	0.032
CPM02757	CHP05162	0.0427
CPM02757	CHP00229	0.0427
CPM02757	CHP00258	0.0427
CPM02757	CHP02180	0.032
CPM02757	CHP03423	0.032
CPM02757	CHP01608	0.032
CPM02757	CHP00099	0.0533
CPM02757	CHP02017	0.032
CPM02757	CHP00135	0.032
CPM02757	CHP05834	0.0667
CPM02757	CHP01717	0.0533
CPM02757	CHP06090	0.0427
CPM02757	CHP00641	0.0533
CPM02757	CHP03193	0.032
CPM02757	CHP01118	0.032
CPM02757	CHP03591	0.0427
CPM02757	CHP04083	0.0427
CPM02757	CHP02312	0.0427
CPM02757	CHP00170	0.0533
CPM02757	CHP00209	0.016
CPM02757	CHP02606	0.0427
CPM02758	CHP06089	0.1282
CPM02758	CHP03111	0.0897
CPM02758	CHP00099	0.1923
CPM02758	CHP05834	0.0128
CPM02758	CHP05185	0.1923
CPM02758	CHP00168	0.2564
CPM02758	CHP02756	0.1282
CPM02759	CHP01236	
CPM02759	CHP05834	
CPM02759	CHP01408	
CPM02759	CHP05957	
CPM02759	CHP00142	
CPM02759	CHP00341	
CPM02760	CHP06037	
CPM02760	CHP05680	
CPM02760	CHP04795	
CPM02760	CHP02180	
CPM02760	CHP02017	
CPM02760	CHP05795	
CPM02760	CHP03193	
CPM02760	CHP02904	
CPM02760	CHP00948	
CPM02760	CHP00168	
CPM02760	CHP00361	
CPM02760	CHP02546	
CPM02761	CHP04897	0.0949
CPM02761	CHP02621	0.0949
CPM02761	CHP01898	0.294
CPM02761	CHP04482	0.0949
CPM02761	CHP01130	0.294
CPM02761	CHP05408	0.0505
CPM02761	CHP01146	0.0766
CPM02762	CHP04795	0.0585
CPM02762	CHP02155	0.0585
CPM02762	CHP03134	0.0877
CPM02762	CHP02017	0.0585
CPM02762	CHP01723	0.0877
CPM02762	CHP05477	0.0877
CPM02762	CHP05795	0.0702
CPM02762	CHP05687	0.0585
CPM02762	CHP00617	0.0702
CPM02762	CHP01118	0.0585
CPM02762	CHP03635	0.0702
CPM02762	CHP00168	0.0585
CPM02762	CHP02606	0.0585
CPM02762	CHP01246	0.117
CPM02763	CHP04795	0.2
CPM02763	CHP05195	0.1
CPM02763	CHP02017	0.1
CPM02763	CHP06191	0.1
CPM02763	CHP01118	0.2
CPM02763	CHP00168	0.1
CPM02763	CHP02546	0.2
CPM02764	CHP04795	
CPM02764	CHP05195	
CPM02764	CHP02017	
CPM02764	CHP06191	
CPM02764	CHP01118	
CPM02764	CHP00168	
CPM02764	CHP02546	
CPM02765	CHP04795	0.1783
CPM02765	CHP05687	0.1836
CPM02765	CHP01118	0.0874
CPM02765	CHP00168	0.3059
CPM02765	CHP02546	0.2448
CPM02766	CHP04795	0.1991
CPM02766	CHP05195	0.1003
CPM02766	CHP02017	0.1003
CPM02766	CHP06191	0.1003
CPM02766	CHP01118	0.1991
CPM02766	CHP00168	0.1003
CPM02766	CHP02546	0.2006
CPM02767	CHP00209	
CPM02767	CHP01247	
CPM02767	CHP01118	
CPM02767	CHP05957	
CPM02767	CHP01690	
CPM02767	CHP00608	
CPM02767	CHP03635	
CPM02767	CHP03683	
CPM02767	CHP01326	
CPM02768	CHP02618	
CPM02768	CHP03182	
CPM02768	CHP06111	
CPM02768	CHP01110	
CPM02768	CHP02298	
CPM02768	CHP00303	
CPM02768	CHP02546	
CPM02769	CHP05680	0.1071
CPM02769	CHP05195	0.0357
CPM02769	CHP01608	0.0357
CPM02769	CHP03134	0.1429
CPM02769	CHP00135	0.1071
CPM02769	CHP05687	0.0536
CPM02769	CHP01118	0.0536
CPM02769	CHP05185	0.0357
CPM02769	CHP00170	0.0536
CPM02769	CHP02606	0.0893
CPM02769	CHP02546	0.2857
CPM02770	CHP05680	0.0845
CPM02770	CHP04795	0.0634
CPM02770	CHP05267	0.2113
CPM02770	CHP02155	0.0845
CPM02770	CHP03423	0.1056
CPM02770	CHP05687	0.0845
CPM02770	CHP06090	0.1056
CPM02770	CHP03193	0.0845
CPM02770	CHP01118	0.0704
CPM02770	CHP00209	0.0704
CPM02770	CHP00361	0.0352
CPM02771	CHP05680	0.0784
CPM02771	CHP04795	0.0392
CPM02771	CHP03439	0.0784
CPM02771	CHP03423	0.0392
CPM02771	CHP03102	0.0784
CPM02771	CHP06201	0.2353
CPM02771	CHP00135	0.0392
CPM02771	CHP05835	0.2353
CPM02771	CHP05477	0.0196
CPM02771	CHP05687	0.0392
CPM02771	CHP03431	0.0784
CPM02771	CHP00168	0.0196
CPM02771	CHP02546	0.0196
CPM02772	CHP05680	0.1
CPM02772	CHP04795	0.2
CPM02772	CHP03423	0.1
CPM02772	CHP01983	0.2
CPM02772	CHP01118	0.2
CPM02772	CHP02546	0.2
CPM02773	CHP00216	
CPM02773	CHP01958	
CPM02773	CHP03102	
CPM02773	CHP02017	
CPM02773	CHP01723	
CPM02773	CHP03229	
CPM02773	CHP02298	
CPM02773	CHP01185	
CPM02773	CHP00341	
CPM02773	CHP02546	
CPM02774	CHP03710	
CPM02774	CHP04133	
CPM02774	CHP01886	
CPM02775	CHP04419	
CPM02775	CHP05456	
CPM02775	CHP04795	
CPM02775	CHP03102	
CPM02775	CHP03193	
CPM02775	CHP01118	
CPM02775	CHP00689	
CPM02775	CHP00168	
CPM02775	CHP02606	
CPM02776	CHP01537	
CPM02776	CHP00412	
CPM02776	CHP03102	
CPM02776	CHP02017	
CPM02777	CHP00412	0.0957
CPM02777	CHP04419	0.0478
CPM02777	CHP04795	0.0957
CPM02777	CHP05195	0.1914
CPM02777	CHP05501	0.0957
CPM02777	CHP06191	0.0478
CPM02777	CHP01118	0.0957
CPM02777	CHP03461	0.0191
CPM02777	CHP03319	0.0718
CPM02777	CHP00361	0.0957
CPM02777	CHP02546	0.0478
CPM02777	CHP04824	0.0957
CPM02778	CHP00412	
CPM02778	CHP05195	
CPM02778	CHP00216	
CPM02778	CHP03102	
CPM02778	CHP05807	
CPM02778	CHP01723	
CPM02778	CHP05687	
CPM02778	CHP01118	
CPM02778	CHP02546	
CPM02779	CHP05456	
CPM02779	CHP06070	
CPM02779	CHP02017	
CPM02780	CHP02816	
CPM02780	CHP03102	
CPM02780	CHP03967	
CPM02781	CHP02816	0.3164
CPM02781	CHP03102	0.1582
CPM02781	CHP03967	0.5254
CPM02782	CHP00093	
CPM02782	CHP04390	
CPM02782	CHP01551	
CPM02782	CHP03423	
CPM02782	CHP03102	
CPM02782	CHP02546	
CPM02783	CHP05646	
CPM02783	CHP05195	
CPM02783	CHP01813	
CPM02783	CHP01551	
CPM02783	CHP03423	
CPM02783	CHP03102	
CPM02784	CHP05456	
CPM02784	CHP00216	
CPM02784	CHP03439	
CPM02784	CHP03102	
CPM02784	CHP02017	
CPM02785	CHP00356	
CPM02785	CHP04795	
CPM02785	CHP00216	
CPM02785	CHP03102	
CPM02785	CHP02017	
CPM02785	CHP01118	
CPM02785	CHP00168	
CPM02785	CHP02546	
CPM02786	CHP00356	0.3749
CPM02786	CHP04795	0.075
CPM02786	CHP00216	0.0003
CPM02786	CHP03102	0.2499
CPM02786	CHP02017	0.075
CPM02786	CHP01118	0.075
CPM02786	CHP00168	0.075
CPM02786	CHP02546	0.075
CPM02787	CHP00412	0.1633
CPM02787	CHP00216	0.0084
CPM02787	CHP03102	0.2424
CPM02787	CHP02017	0.4215
CPM02787	CHP03439	0.0421
CPM02787	CHP05319	0.1054
CPM02787	CHP00333	0.0169
CPM02788	CHP05195	
CPM02788	CHP01813	
CPM02788	CHP01551	
CPM02788	CHP03423	
CPM02788	CHP03102	
CPM02788	CHP02017	
CPM02788	CHP01682	
CPM02788	CHP02546	
CPM02789	CHP05195	
CPM02789	CHP01813	
CPM02789	CHP01551	
CPM02789	CHP03423	
CPM02789	CHP03102	
CPM02789	CHP02017	
CPM02789	CHP01682	
CPM02789	CHP02546	
CPM02790	CHP00355	0.2496
CPM02790	CHP05195	0.1008
CPM02790	CHP03134	0.2496
CPM02790	CHP03182	0.2496
CPM02790	CHP02017	0.1504
CPM02791	CHP00216	
CPM02791	CHP01676	
CPM02791	CHP03102	
CPM02791	CHP02017	
CPM02791	CHP01118	
CPM02791	CHP05319	
CPM02793	CHP04744	
CPM02794	CHP04795	
CPM02794	CHP05195	
CPM02794	CHP02017	
CPM02794	CHP01723	
CPM02794	CHP06191	
CPM02794	CHP01118	
CPM02794	CHP02546	
CPM02795	CHP04419	
CPM02795	CHP03791	
CPM02795	CHP03704	
CPM02795	CHP00406	
CPM02795	CHP00039	
CPM02795	CHP01236	
CPM02795	CHP01757	
CPM02795	CHP03341	
CPM02795	CHP03609	
CPM02795	CHP06090	
CPM02795	CHP00608	
CPM02795	CHP03024	
CPM02795	CHP00884	
CPM02795	CHP03591	
CPM02795	CHP05319	
CPM02796	CHP04419	0.0645
CPM02796	CHP03791	0.0968
CPM02796	CHP03704	0.0323
CPM02796	CHP00406	0.0645
CPM02796	CHP00039	0.0645
CPM02796	CHP01236	0.0645
CPM02796	CHP01757	0.0645
CPM02796	CHP03609	0.0645
CPM02796	CHP06090	0.0968
CPM02796	CHP00608	0.0968
CPM02796	CHP03024	0.0645
CPM02796	CHP00884	0.0645
CPM02796	CHP03591	0.0968
CPM02796	CHP05319	0.0645
CPM02797	CHP03791	0.1395
CPM02797	CHP02842	0.093
CPM02797	CHP01964	0.093
CPM02797	CHP03609	0.1395
CPM02797	CHP05477	0.0465
CPM02797	CHP05957	0.0465
CPM02797	CHP01630	0.0698
CPM02797	CHP06090	0.0698
CPM02797	CHP03194	0.0465
CPM02797	CHP03591	0.093
CPM02797	CHP04021	0.0698
CPM02797	CHP02309	0.0465
CPM02797	CHP05319	0.0465
CPM02798	CHP05456	
CPM02798	CHP05841	
CPM02798	CHP04897	
CPM02798	CHP01118	
CPM02799	CHP00209	
CPM02799	CHP01425	
CPM02799	CHP01871	
CPM02799	CHP05957	
CPM02799	CHP06090	
CPM02799	CHP00617	
CPM02799	CHP03635	
CPM02799	CHP01344	
CPM02799	CHP01334	
CPM02799	CHP00361	
CPM02799	CHP00419	
CPM02800	CHP02410	1
CPM02801	CHP05841	
CPM02801	CHP01118	
CPM02802	CHP05190	
CPM02802	CHP03591	
CPM02802	CHP06090	
CPM02802	CHP00689	
CPM02802	CHP03319	
CPM02802	CHP03344	
CPM02803	CHP05841	
CPM02803	CHP00212	
CPM02803	CHP01161	
CPM02803	CHP00099	
CPM02803	CHP01690	
CPM02803	CHP02904	
CPM02803	CHP03397	
CPM02803	CHP03344	
CPM02803	CHP00303	
CPM02804	CHP05835	
CPM02805	CHP00216	
CPM02805	CHP01958	
CPM02805	CHP03070	
CPM02805	CHP02019	
CPM02805	CHP02410	
CPM02806	CHP04259	
CPM02806	CHP03791	
CPM02806	CHP03643	
CPM02806	CHP06055	
CPM02806	CHP05190	
CPM02806	CHP01236	
CPM02806	CHP01357	
CPM02806	CHP02009	
CPM02806	CHP03341	
CPM02806	CHP01561	
CPM02806	CHP01723	
CPM02806	CHP05834	
CPM02806	CHP05839	
CPM02806	CHP01717	
CPM02806	CHP05922	
CPM02806	CHP00638	
CPM02806	CHP01118	
CPM02806	CHP00689	
CPM02806	CHP00844	
CPM02806	CHP04021	
CPM02806	CHP03319	
CPM02806	CHP03344	
CPM02806	CHP02309	
CPM02806	CHP05380	
CPM02806	CHP00360	
CPM02806	CHP00361	
CPM02806	CHP00419	
CPM02807	CHP05868	0.4
CPM02807	CHP01236	0.0027
CPM02807	CHP03341	0.0053
CPM02807	CHP05839	0.5333
CPM02807	CHP01717	0.0053
CPM02807	CHP00638	0.008
CPM02807	CHP01118	0.0267
CPM02807	CHP03635	0.0027
CPM02807	CHP03344	0.008
CPM02807	CHP00361	0.0027
CPM02807	CHP00419	0.0053
CPM02808	CHP05868	
CPM02808	CHP01236	
CPM02808	CHP03341	
CPM02808	CHP05839	
CPM02808	CHP01717	
CPM02808	CHP00638	
CPM02808	CHP01118	
CPM02808	CHP03635	
CPM02808	CHP03344	
CPM02808	CHP00361	
CPM02808	CHP00419	
CPM02809	CHP05868	
CPM02809	CHP01236	
CPM02809	CHP03341	
CPM02809	CHP05839	
CPM02809	CHP01717	
CPM02809	CHP00638	
CPM02809	CHP01118	
CPM02809	CHP03635	
CPM02809	CHP03344	
CPM02809	CHP00361	
CPM02809	CHP00419	
CPM02810	CHP03643	0.0595
CPM02810	CHP00039	0.0357
CPM02810	CHP00288	0.0357
CPM02810	CHP05190	0.3571
CPM02810	CHP01236	0.0595
CPM02810	CHP02009	0.0714
CPM02810	CHP03319	0.0595
CPM02810	CHP05840	0.0119
CPM02810	CHP01717	0.0595
CPM02810	CHP06090	0.0595
CPM02810	CHP05922	0.0357
CPM02810	CHP01118	0.0238
CPM02810	CHP03591	0.0714
CPM02810	CHP04021	0.0595
CPM02811	CHP04259	
CPM02811	CHP04419	
CPM02811	CHP03791	
CPM02811	CHP00779	
CPM02811	CHP00288	
CPM02811	CHP05190	
CPM02811	CHP01236	
CPM02811	CHP01114	
CPM02811	CHP01367	
CPM02811	CHP03341	
CPM02811	CHP03609	
CPM02811	CHP01717	
CPM02811	CHP05834	
CPM02811	CHP05840	
CPM02811	CHP01757	
CPM02811	CHP05920	
CPM02811	CHP05758	
CPM02811	CHP06090	
CPM02811	CHP05922	
CPM02811	CHP00638	
CPM02811	CHP00641	
CPM02811	CHP01118	
CPM02811	CHP03024	
CPM02811	CHP01110	
CPM02811	CHP00884	
CPM02811	CHP03591	
CPM02811	CHP03319	
CPM02811	CHP03344	
CPM02811	CHP01211	
CPM02812	CHP04259	
CPM02812	CHP04419	
CPM02812	CHP00779	
CPM02812	CHP00039	
CPM02812	CHP00288	
CPM02812	CHP05190	
CPM02812	CHP01236	
CPM02812	CHP01757	
CPM02812	CHP02009	
CPM02812	CHP03341	
CPM02812	CHP03609	
CPM02812	CHP01717	
CPM02812	CHP05834	
CPM02812	CHP01408	
CPM02812	CHP05840	
CPM02812	CHP05956	
CPM02812	CHP05986	
CPM02812	CHP05932	
CPM02812	CHP06090	
CPM02812	CHP05922	
CPM02812	CHP00142	
CPM02812	CHP00638	
CPM02812	CHP01118	
CPM02812	CHP03024	
CPM02812	CHP01110	
CPM02812	CHP00884	
CPM02812	CHP03591	
CPM02812	CHP04021	
CPM02812	CHP00689	
CPM02812	CHP03344	
CPM02813	CHP04259	
CPM02813	CHP03791	
CPM02813	CHP00039	
CPM02813	CHP00288	
CPM02813	CHP01236	
CPM02813	CHP03341	
CPM02813	CHP03609	
CPM02813	CHP05924	
CPM02813	CHP05922	
CPM02813	CHP03319	
CPM02814	CHP00030	
CPM02814	CHP03791	
CPM02814	CHP03643	
CPM02814	CHP00779	
CPM02814	CHP05993	
CPM02814	CHP06074	
CPM02814	CHP00039	
CPM02814	CHP05838	
CPM02814	CHP00288	
CPM02814	CHP05190	
CPM02814	CHP00240	
CPM02814	CHP01236	
CPM02814	CHP01114	
CPM02814	CHP01757	
CPM02814	CHP01367	
CPM02814	CHP02009	
CPM02814	CHP03341	
CPM02814	CHP03609	
CPM02814	CHP05834	
CPM02814	CHP05840	
CPM02814	CHP05924	
CPM02814	CHP05922	
CPM02814	CHP04525	
CPM02814	CHP01110	
CPM02814	CHP03591	
CPM02814	CHP03319	
CPM02814	CHP03344	
CPM02815	CHP00216	
CPM02815	CHP01425	
CPM02815	CHP05478	
CPM02815	CHP05840	
CPM02815	CHP04556	
CPM02815	CHP03397	
CPM02815	CHP03344	
CPM02815	CHP02410	
CPM02815	CHP00162	
CPM02815	CHP05408	
CPM02815	CHP00419	
CPM02815	CHP04851	
CPM02816	CHP05840	0.0345
CPM02816	CHP00638	0.069
CPM02816	CHP03202	0.1034
CPM02816	CHP01007	0.069
CPM02816	CHP01110	0.1034
CPM02816	CHP02904	0.069
CPM02816	CHP00857	0.1034
CPM02816	CHP04065	0.069
CPM02816	CHP00948	0.1034
CPM02816	CHP03344	0.1034
CPM02816	CHP00162	0.069
CPM02816	CHP02546	0.1034
CPM02817	CHP06089	
CPM02817	CHP04259	
CPM02817	CHP04419	
CPM02817	CHP00039	
CPM02817	CHP05901	
CPM02817	CHP05190	
CPM02817	CHP01236	
CPM02817	CHP01114	
CPM02817	CHP01757	
CPM02817	CHP02009	
CPM02817	CHP03341	
CPM02817	CHP03609	
CPM02817	CHP05840	
CPM02817	CHP01717	
CPM02817	CHP06090	
CPM02817	CHP01118	
CPM02817	CHP03024	
CPM02817	CHP00884	
CPM02817	CHP03591	
CPM02817	CHP04021	
CPM02817	CHP03319	
CPM02817	CHP03344	
CPM02819	CHP01334	
CPM02820	CHP03791	
CPM02820	CHP03643	
CPM02820	CHP06074	
CPM02820	CHP05190	
CPM02820	CHP01964	
CPM02820	CHP02009	
CPM02820	CHP05840	
CPM02820	CHP05922	
CPM02820	CHP03319	
CPM02820	CHP02606	
CPM02821	CHP04565	0.1163
CPM02821	CHP00142	0.093
CPM02821	CHP00638	0.1163
CPM02821	CHP03202	0.093
CPM02821	CHP01007	0.1163
CPM02821	CHP04093	0.1163
CPM02821	CHP03635	0.1163
CPM02821	CHP00857	0.1163
CPM02821	CHP05294	0.1163
CPM02822	CHP01382	0.0557
CPM02822	CHP03791	0.0371
CPM02822	CHP00775	0.0371
CPM02822	CHP00039	0.0371
CPM02822	CHP00208	0.0928
CPM02822	CHP01801	0.0557
CPM02822	CHP01236	0.0557
CPM02822	CHP01357	0.0371
CPM02822	CHP02073	0.0557
CPM02822	CHP02427	0.0557
CPM02822	CHP02323	0.0557
CPM02822	CHP03024	0.0371
CPM02822	CHP01425	0.0278
CPM02822	CHP02019	0.0557
CPM02822	CHP00638	0.0557
CPM02822	CHP00641	0.0557
CPM02822	CHP03202	0.0093
CPM02822	CHP01007	0.0371
CPM02822	CHP02863	0.0371
CPM02822	CHP00884	0.026
CPM02822	CHP00857	0.0093
CPM02822	CHP01326	0.0371
CPM02822	CHP00361	0.0186
CPM02822	CHP00419	0.0186
CPM02823	CHP06089	
CPM02823	CHP04259	
CPM02823	CHP04419	
CPM02823	CHP00456	
CPM02823	CHP00039	
CPM02823	CHP05190	
CPM02823	CHP05104	
CPM02823	CHP01236	
CPM02823	CHP01357	
CPM02823	CHP03341	
CPM02823	CHP05834	
CPM02823	CHP05840	
CPM02823	CHP01682	
CPM02823	CHP01717	
CPM02823	CHP06090	
CPM02823	CHP05922	
CPM02823	CHP00142	
CPM02823	CHP01118	
CPM02823	CHP04083	
CPM02823	CHP03397	
CPM02823	CHP03319	
CPM02824	CHP06030	
CPM02824	CHP06164	
CPM02824	CHP01515	
CPM02824	CHP05842	
CPM02824	CHP05957	
CPM02824	CHP01717	
CPM02824	CHP00142	
CPM02824	CHP00361	
CPM02824	CHP01146	
CPM02825	CHP06030	
CPM02825	CHP06164	
CPM02825	CHP01515	
CPM02825	CHP05842	
CPM02825	CHP05957	
CPM02825	CHP01717	
CPM02825	CHP00142	
CPM02825	CHP00361	
CPM02825	CHP01146	
CPM02826	CHP00039	
CPM02826	CHP05190	
CPM02826	CHP01236	
CPM02826	CHP05839	
CPM02826	CHP05840	
CPM02826	CHP01717	
CPM02826	CHP00608	
CPM02827	CHP01530	0.5907
CPM02827	CHP04085	0.1266
CPM02827	CHP05778	0.0506
CPM02827	CHP01007	0.1266
CPM02827	CHP01118	0.0844
CPM02827	CHP02410	0.0211
CPM02828	CHP04085	
CPM02828	CHP00216	
CPM02828	CHP02017	
CPM02828	CHP03193	
CPM02828	CHP04047	
CPM02828	CHP01185	
CPM02828	CHP02756	
CPM02829	CHP05502	0.0373
CPM02829	CHP06033	0.0746
CPM02829	CHP00322	0.0373
CPM02829	CHP05162	0.028
CPM02829	CHP05190	0.0746
CPM02829	CHP02585	0.0466
CPM02829	CHP01011	0.2799
CPM02829	CHP00689	0.3731
CPM02829	CHP03352	0.0243
CPM02829	CHP02748	0.0243
CPM02830	CHP05370	0.0439
CPM02830	CHP02585	0.0702
CPM02830	CHP00099	0.0526
CPM02830	CHP01628	0.0439
CPM02830	CHP06090	0.0526
CPM02830	CHP00638	0.0526
CPM02830	CHP04359	0.0526
CPM02830	CHP03434	0.0439
CPM02830	CHP03635	0.0702
CPM02830	CHP04069	0.0439
CPM02830	CHP03352	0.0351
CPM02830	CHP03344	0.0439
CPM02830	CHP02298	0.0702
CPM02830	CHP02390	0.0439
CPM02830	CHP00162	0.0702
CPM02830	CHP00150	0.0702
CPM02830	CHP02748	0.0351
CPM02830	CHP00417	0.0526
CPM02830	CHP00322	0.0526
CPM02831	CHP04419	0.1
CPM02831	CHP00209	0.1667
CPM02831	CHP02155	0.1
CPM02831	CHP05687	0.1
CPM02831	CHP00608	0.1333
CPM02831	CHP04482	0.1
CPM02831	CHP03663	0.1
CPM02831	CHP01146	0.0667
CPM02831	CHP02546	0.1333
CPM02832	CHP03672	0.1172
CPM02832	CHP05557	0.1172
CPM02832	CHP05361	0.1172
CPM02832	CHP01757	0.1953
CPM02832	CHP02750	0.1172
CPM02832	CHP01516	0.1172
CPM02832	CHP01118	0.1094
CPM02832	CHP02557	0.1094
CPM02833	CHP05477	0.1402
CPM02833	CHP05795	0.0934
CPM02833	CHP00142	0.0934
CPM02833	CHP01007	0.0934
CPM02833	CHP01118	0.0561
CPM02833	CHP01110	0.0934
CPM02833	CHP03635	0.1402
CPM02833	CHP01323	0.0934
CPM02833	CHP01146	0.0561
CPM02833	CHP02546	0.1402
CPM02834	CHP05477	
CPM02834	CHP05795	
CPM02834	CHP00142	
CPM02834	CHP01007	
CPM02834	CHP01118	
CPM02834	CHP01110	
CPM02834	CHP03635	
CPM02834	CHP01326	
CPM02834	CHP01146	
CPM02834	CHP02546	
CPM02835	CHP04306	
CPM02835	CHP05502	
CPM02835	CHP01717	
CPM02835	CHP00142	
CPM02835	CHP00638	
CPM02835	CHP01118	
CPM02835	CHP02863	
CPM02835	CHP04482	
CPM02835	CHP01110	
CPM02835	CHP03635	
CPM02835	CHP01326	
CPM02835	CHP02546	
CPM02836	CHP04306	
CPM02836	CHP05502	
CPM02836	CHP01717	
CPM02836	CHP00142	
CPM02836	CHP00638	
CPM02836	CHP01118	
CPM02836	CHP02863	
CPM02836	CHP04482	
CPM02836	CHP01110	
CPM02836	CHP03635	
CPM02836	CHP01326	
CPM02836	CHP02546	
CPM02837	CHP04306	
CPM02837	CHP05502	
CPM02837	CHP01717	
CPM02837	CHP00142	
CPM02837	CHP00638	
CPM02837	CHP01118	
CPM02837	CHP02863	
CPM02837	CHP04482	
CPM02837	CHP01110	
CPM02837	CHP03635	
CPM02837	CHP01326	
CPM02837	CHP02546	
CPM02838	CHP05989	0.0278
CPM02838	CHP05635	0.0463
CPM02838	CHP04577	0.0278
CPM02838	CHP04238	0.0278
CPM02838	CHP06037	0.0926
CPM02838	CHP06155	0.0926
CPM02838	CHP02855	0.0463
CPM02838	CHP05478	0.0648
CPM02838	CHP01871	0.0741
CPM02838	CHP02904	0.0278
CPM02838	CHP03461	0.0463
CPM02838	CHP03444	0.0926
CPM02838	CHP03302	0.037
CPM02838	CHP04002	0.0926
CPM02838	CHP00238	0.0463
CPM02838	CHP02298	0.0278
CPM02838	CHP01351	0.0648
CPM02838	CHP02606	0.0648
CPM02839	CHP06155	
CPM02839	CHP06167	
CPM02839	CHP06177	
CPM02839	CHP00238	
CPM02839	CHP02606	
CPM02840	CHP00030	
CPM02840	CHP00417	
CPM02840	CHP04389	
CPM02840	CHP00322	
CPM02840	CHP00216	
CPM02840	CHP00638	
CPM02840	CHP03561	
CPM02840	CHP02410	
CPM02840	CHP05408	
CPM02840	CHP00303	
CPM02840	CHP02546	
CPM02841	CHP03601	0.6667
CPM02841	CHP03081	0.3333
CPM02842	CHP04816	
CPM02842	CHP00216	
CPM02842	CHP01911	
CPM02842	CHP00756	
CPM02842	CHP00948	
CPM02842	CHP01326	
CPM02842	CHP00162	
CPM02842	CHP05408	
CPM02843	CHP00543	0.4287
CPM02843	CHP05139	0.5713
CPM02844	CHP05957	
CPM02845	CHP00543	
CPM02845	CHP00356	
CPM02845	CHP05195	
CPM02845	CHP06001	
CPM02845	CHP01690	
CPM02845	CHP06090	
CPM02845	CHP01007	
CPM02845	CHP04359	
CPM02845	CHP02904	
CPM02845	CHP03601	
CPM02845	CHP01351	
CPM02845	CHP00162	
CPM02845	CHP00303	
CPM02846	CHP06037	0.125
CPM02846	CHP02855	0.0455
CPM02846	CHP02410	0.2614
CPM02846	CHP04002	0.1136
CPM02846	CHP01351	0.4545
CPM02847	CHP04419	
CPM02847	CHP00543	
CPM02847	CHP01931	
CPM02847	CHP01723	
CPM02847	CHP05500	
CPM02847	CHP05478	
CPM02847	CHP05169	
CPM02847	CHP00341	
CPM02848	CHP04419	
CPM02848	CHP00543	
CPM02848	CHP01931	
CPM02848	CHP01723	
CPM02848	CHP05500	
CPM02848	CHP05478	
CPM02848	CHP05169	
CPM02848	CHP00341	
CPM02849	CHP04419	0.1823
CPM02849	CHP00543	0.1361
CPM02849	CHP01931	0.1361
CPM02849	CHP01723	0.1361
CPM02849	CHP05500	0.0912
CPM02849	CHP05478	0.0912
CPM02849	CHP05169	0.1361
CPM02849	CHP00341	0.0912
CPM02850	CHP00417	0.024
CPM02850	CHP00322	0.024
CPM02850	CHP06118	0.7186
CPM02850	CHP03024	0.0299
CPM02850	CHP00884	0.024
CPM02850	CHP03352	0.0299
CPM02850	CHP02748	0.0299
CPM02850	CHP00303	0.1198
CPM02851	CHP01357	0.0649
CPM02851	CHP03791	0.0519
CPM02851	CHP06029	0.0649
CPM02851	CHP06037	0.039
CPM02851	CHP00201	0.039
CPM02851	CHP02357	0.013
CPM02851	CHP01425	0.026
CPM02851	CHP01560	0.0649
CPM02851	CHP05973	0.013
CPM02851	CHP05766	0.0097
CPM02851	CHP00142	0.039
CPM02851	CHP00638	0.039
CPM02851	CHP02863	0.013
CPM02851	CHP04556	0.0649
CPM02851	CHP00513	0.013
CPM02851	CHP00689	0.0649
CPM02851	CHP03635	0.0519
CPM02851	CHP04065	0.013
CPM02851	CHP03389	0.039
CPM02851	CHP00948	0.013
CPM02851	CHP01344	0.0422
CPM02851	CHP01334	0.0519
CPM02851	CHP05169	0.039
CPM02851	CHP01374	0.0649
CPM02851	CHP00341	0.026
CPM02851	CHP04824	0.039
CPM02852	CHP01357	0.0649
CPM02852	CHP03791	0.0519
CPM02852	CHP06029	0.0649
CPM02852	CHP06037	0.039
CPM02852	CHP00201	0.039
CPM02852	CHP02357	0.013
CPM02852	CHP01425	0.026
CPM02852	CHP01560	0.0649
CPM02852	CHP05973	0.013
CPM02852	CHP05766	0.0097
CPM02852	CHP00142	0.039
CPM02852	CHP00638	0.039
CPM02852	CHP02863	0.013
CPM02852	CHP04556	0.0649
CPM02852	CHP00513	0.013
CPM02852	CHP00689	0.0649
CPM02852	CHP03635	0.0519
CPM02852	CHP04065	0.013
CPM02852	CHP03389	0.039
CPM02852	CHP00948	0.013
CPM02852	CHP01344	0.0422
CPM02852	CHP01334	0.0519
CPM02852	CHP05169	0.039
CPM02852	CHP01374	0.0649
CPM02852	CHP00341	0.026
CPM02852	CHP04824	0.039
